event_type,order_id,customer_id,customer_name,city,product_id,product_name,category,unit_price,quantity,total_amount,status,platform,ingested_at,event_timestamp,event_date,event_hour,event_year,event_month,processed_at
order,ORD-46191,483,Mohini Ram,CHENNAI,4,Jeans,Clothing,1499.0,1,1499.0,confirmed,web,2026-03-15T11:26:00.007Z,2026-03-15T11:25:29.753Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-93021,185,Jairaj Lad,CHENNAI,6,Coffee,Grocery,450.0,3,1350.0,shipped,mobile,2026-03-15T11:26:00.007Z,2026-03-15T11:25:33.935Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-56375,384,Hardik Yogi,MUMBAI,1,Laptop,Electronics,45000.0,1,45000.0,cancelled,mobile,2026-03-15T11:26:00.007Z,2026-03-15T11:25:38.087Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-47547,161,Kamala Roy,CHENNAI,8,Desk,Furniture,8000.0,1,8000.0,shipped,mobile,2026-03-15T11:26:00.007Z,2026-03-15T11:25:42.239Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-83502,194,Simon Shanker,HYDERABAD,8,Desk,Furniture,8000.0,1,8000.0,delivered,web,2026-03-15T11:26:00.007Z,2026-03-15T11:25:46.382Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-34559,331,Ijaya Divan,MUMBAI,7,Chair,Furniture,4500.0,2,9000.0,delivered,mobile,2026-03-15T11:26:00.007Z,2026-03-15T11:25:50.541Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-99626,201,Ishita Sridhar,DELHI,6,Coffee,Grocery,450.0,2,900.0,placed,mobile,2026-03-15T11:26:00.007Z,2026-03-15T11:25:54.689Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-69914,409,Hemangini Prakash,PUNE,8,Desk,Furniture,8000.0,5,40000.0,delivered,web,2026-03-15T11:26:00.007Z,2026-03-15T11:25:58.846Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-20140,299,Jeevika Dutt,BENGALURU,3,T-Shirt,Clothing,599.0,4,2396.0,delivered,web,2026-03-15T11:20:00.006Z,2026-03-15T11:19:29.887Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-95043,135,Indali Kakar,BENGALURU,1,Laptop,Electronics,45000.0,2,90000.0,cancelled,web,2026-03-15T11:20:00.006Z,2026-03-15T11:19:34.018Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-70303,494,Amaira Dash,MUMBAI,4,Jeans,Clothing,1499.0,3,4497.0,shipped,mobile,2026-03-15T11:20:00.006Z,2026-03-15T11:19:38.167Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-99489,118,Yochana Rao,BENGALURU,5,Rice 5kg,Grocery,350.0,1,350.0,confirmed,app,2026-03-15T11:20:00.006Z,2026-03-15T11:19:42.325Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-41793,75,Nilima Sengupta,DELHI,2,Phone,Electronics,15000.0,3,45000.0,confirmed,mobile,2026-03-15T11:20:00.006Z,2026-03-15T11:19:46.499Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-90452,253,Neel Bera,BENGALURU,1,Laptop,Electronics,45000.0,5,225000.0,delivered,app,2026-03-15T11:20:00.006Z,2026-03-15T11:19:50.712Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-95860,266,Yauvani Krish,CHENNAI,6,Coffee,Grocery,450.0,1,450.0,cancelled,mobile,2026-03-15T11:20:00.006Z,2026-03-15T11:19:54.847Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-36552,110,Balendra Hegde,PUNE,6,Coffee,Grocery,450.0,5,2250.0,delivered,mobile,2026-03-15T11:20:00.006Z,2026-03-15T11:19:59.043Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-29657,201,Qadim Kala,MUMBAI,4,Jeans,Clothing,1499.0,4,5996.0,confirmed,mobile,2026-03-15T11:24:00.006Z,2026-03-15T11:23:29.408Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-69523,103,Aayush Keer,PUNE,6,Coffee,Grocery,450.0,5,2250.0,confirmed,app,2026-03-15T11:24:00.006Z,2026-03-15T11:23:33.595Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-69346,474,Yamini Wali,CHENNAI,7,Chair,Furniture,4500.0,3,13500.0,cancelled,app,2026-03-15T11:24:00.006Z,2026-03-15T11:23:37.752Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-58145,162,Turvi Bera,MUMBAI,3,T-Shirt,Clothing,599.0,5,2995.0,confirmed,web,2026-03-15T11:24:00.006Z,2026-03-15T11:23:41.902Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-18355,58,Siddharth Merchant,MUMBAI,5,Rice 5kg,Grocery,350.0,2,700.0,placed,mobile,2026-03-15T11:24:00.006Z,2026-03-15T11:23:46.071Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-51157,404,Gaurav Chaudry,BENGALURU,8,Desk,Furniture,8000.0,4,32000.0,confirmed,app,2026-03-15T11:24:00.006Z,2026-03-15T11:23:50.202Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-83655,116,Janaki Zachariah,HYDERABAD,4,Jeans,Clothing,1499.0,3,4497.0,delivered,app,2026-03-15T11:24:00.006Z,2026-03-15T11:23:54.341Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-29889,338,Banjeet Ahluwalia,PUNE,4,Jeans,Clothing,1499.0,1,1499.0,delivered,mobile,2026-03-15T11:24:00.006Z,2026-03-15T11:23:58.498Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-16845,410,Lohit Dhaliwal,MUMBAI,3,T-Shirt,Clothing,599.0,3,1797.0,delivered,mobile,2026-03-15T11:03:30.009Z,2026-03-15T11:02:59.494Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-23130,205,Harini Sawhney,MUMBAI,1,Laptop,Electronics,45000.0,3,135000.0,shipped,web,2026-03-15T11:03:30.009Z,2026-03-15T11:03:03.616Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-89556,203,Pratyush Wali,PUNE,6,Coffee,Grocery,450.0,1,450.0,placed,web,2026-03-15T11:03:30.009Z,2026-03-15T11:03:07.781Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-26451,110,Sarthak Dave,PUNE,6,Coffee,Grocery,450.0,5,2250.0,placed,app,2026-03-15T11:03:30.009Z,2026-03-15T11:03:11.946Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-60545,183,Kamya Dora,CHENNAI,5,Rice 5kg,Grocery,350.0,2,700.0,confirmed,mobile,2026-03-15T11:03:30.009Z,2026-03-15T11:03:16.099Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-78959,352,Ikshita Kashyap,HYDERABAD,4,Jeans,Clothing,1499.0,1,1499.0,cancelled,web,2026-03-15T11:03:30.009Z,2026-03-15T11:03:20.276Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-50206,37,Robert Kunda,HYDERABAD,2,Phone,Electronics,15000.0,1,15000.0,delivered,app,2026-03-15T11:03:30.009Z,2026-03-15T11:03:24.430Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-50270,191,Adya Sura,CHENNAI,5,Rice 5kg,Grocery,350.0,5,1750.0,cancelled,mobile,2026-03-15T11:03:30.009Z,2026-03-15T11:03:28.583Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-74236,282,Unnati Bhandari,MUMBAI,3,T-Shirt,Clothing,599.0,3,1797.0,delivered,mobile,2026-03-15T11:21:30.006Z,2026-03-15T11:20:59.638Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-51331,406,Mugdha Varma,PUNE,5,Rice 5kg,Grocery,350.0,2,700.0,shipped,web,2026-03-15T11:21:30.006Z,2026-03-15T11:21:03.806Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-76151,218,Avi Chada,DELHI,2,Phone,Electronics,15000.0,2,30000.0,shipped,web,2026-03-15T11:21:30.006Z,2026-03-15T11:21:07.970Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-59620,422,Lajita Parsa,MUMBAI,7,Chair,Furniture,4500.0,4,18000.0,placed,web,2026-03-15T11:21:30.006Z,2026-03-15T11:21:12.125Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-11201,491,Odika Bala,BENGALURU,5,Rice 5kg,Grocery,350.0,2,700.0,delivered,mobile,2026-03-15T11:21:30.006Z,2026-03-15T11:21:16.250Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-16845,464,Farhan Balay,PUNE,7,Chair,Furniture,4500.0,5,22500.0,cancelled,mobile,2026-03-15T11:21:30.006Z,2026-03-15T11:21:20.431Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-67355,246,Liam Mishra,PUNE,4,Jeans,Clothing,1499.0,1,1499.0,shipped,mobile,2026-03-15T11:21:30.006Z,2026-03-15T11:21:24.569Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-27408,184,Kalpit Walia,DELHI,4,Jeans,Clothing,1499.0,3,4497.0,shipped,web,2026-03-15T11:21:30.006Z,2026-03-15T11:21:28.717Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-26386,148,Riya Parmer,MUMBAI,7,Chair,Furniture,4500.0,1,4500.0,confirmed,mobile,2026-03-15T11:22:30.007Z,2026-03-15T11:22:00.019Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-67969,103,Yuvraj Ramesh,PUNE,3,T-Shirt,Clothing,599.0,5,2995.0,delivered,web,2026-03-15T11:22:30.007Z,2026-03-15T11:22:04.186Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-94807,145,Meghana Gandhi,MUMBAI,3,T-Shirt,Clothing,599.0,3,1797.0,placed,mobile,2026-03-15T11:22:30.007Z,2026-03-15T11:22:08.308Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-31208,490,Janya Lala,CHENNAI,2,Phone,Electronics,15000.0,1,15000.0,confirmed,web,2026-03-15T11:22:30.007Z,2026-03-15T11:22:12.469Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-31450,491,Dalbir Murthy,HYDERABAD,1,Laptop,Electronics,45000.0,5,225000.0,confirmed,mobile,2026-03-15T11:22:30.007Z,2026-03-15T11:22:16.645Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-26485,317,Januja Mammen,HYDERABAD,4,Jeans,Clothing,1499.0,1,1499.0,placed,web,2026-03-15T11:22:30.007Z,2026-03-15T11:22:20.792Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-22692,246,Umang Raghavan,DELHI,7,Chair,Furniture,4500.0,3,13500.0,confirmed,mobile,2026-03-15T11:22:30.007Z,2026-03-15T11:22:24.942Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-90791,279,Ikbal Banerjee,MUMBAI,5,Rice 5kg,Grocery,350.0,4,1400.0,confirmed,app,2026-03-15T11:22:30.007Z,2026-03-15T11:22:29.091Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-64558,335,Jai Sankar,DELHI,6,Coffee,Grocery,450.0,4,1800.0,cancelled,app,2026-03-15T11:06:00.007Z,2026-03-15T11:05:29.572Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-37105,311,Yashica Varma,DELHI,1,Laptop,Electronics,45000.0,3,135000.0,shipped,app,2026-03-15T11:06:00.007Z,2026-03-15T11:05:33.719Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-18140,233,Chatresh Bala,MUMBAI,1,Laptop,Electronics,45000.0,1,45000.0,delivered,mobile,2026-03-15T11:06:00.007Z,2026-03-15T11:05:37.852Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-51320,23,Eta Halder,CHENNAI,1,Laptop,Electronics,45000.0,5,225000.0,shipped,app,2026-03-15T11:06:00.007Z,2026-03-15T11:05:42.001Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-11829,222,Ekiya Manda,HYDERABAD,3,T-Shirt,Clothing,599.0,3,1797.0,cancelled,app,2026-03-15T11:06:00.007Z,2026-03-15T11:05:46.148Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-33189,359,Indali Mander,MUMBAI,2,Phone,Electronics,15000.0,1,15000.0,shipped,mobile,2026-03-15T11:06:00.007Z,2026-03-15T11:05:50.350Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-27630,192,Raksha Choudhry,PUNE,3,T-Shirt,Clothing,599.0,3,1797.0,delivered,mobile,2026-03-15T11:06:00.007Z,2026-03-15T11:05:54.528Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-73775,74,Urvi Behl,DELHI,8,Desk,Furniture,8000.0,3,24000.0,cancelled,web,2026-03-15T11:06:00.007Z,2026-03-15T11:05:58.659Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-68962,213,Vritti Batta,PUNE,8,Desk,Furniture,8000.0,5,40000.0,delivered,app,2026-03-15T11:27:00.006Z,2026-03-15T11:26:29.935Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-29133,59,Owen Bhat,MUMBAI,2,Phone,Electronics,15000.0,5,75000.0,confirmed,app,2026-03-15T11:27:00.006Z,2026-03-15T11:26:34.167Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-54327,292,Lakshit Narain,MUMBAI,5,Rice 5kg,Grocery,350.0,2,700.0,cancelled,mobile,2026-03-15T11:27:00.006Z,2026-03-15T11:26:38.319Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-28096,156,Mugdha Lata,DELHI,1,Laptop,Electronics,45000.0,3,135000.0,confirmed,mobile,2026-03-15T11:27:00.006Z,2026-03-15T11:26:42.439Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-95237,390,Naveen Oza,DELHI,2,Phone,Electronics,15000.0,5,75000.0,confirmed,app,2026-03-15T11:27:00.006Z,2026-03-15T11:26:46.590Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-54054,311,Sarthak Sheth,PUNE,1,Laptop,Electronics,45000.0,3,135000.0,placed,web,2026-03-15T11:27:00.006Z,2026-03-15T11:26:50.730Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-21257,482,Yug Chandra,DELHI,2,Phone,Electronics,15000.0,4,60000.0,shipped,web,2026-03-15T11:27:00.006Z,2026-03-15T11:26:54.888Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-51933,166,Yutika Devan,BENGALURU,1,Laptop,Electronics,45000.0,1,45000.0,confirmed,mobile,2026-03-15T11:27:00.006Z,2026-03-15T11:26:59.048Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-22359,154,Charvi Oak,PUNE,4,Jeans,Clothing,1499.0,4,5996.0,confirmed,app,2026-03-15T11:28:30.006Z,2026-03-15T11:27:59.403Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-18834,218,Rishi Sarin,MUMBAI,5,Rice 5kg,Grocery,350.0,5,1750.0,placed,web,2026-03-15T11:28:30.006Z,2026-03-15T11:28:03.555Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-61418,470,Ryan Yadav,HYDERABAD,7,Chair,Furniture,4500.0,1,4500.0,confirmed,app,2026-03-15T11:28:30.006Z,2026-03-15T11:28:07.731Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-81237,455,Anmol Radhakrishnan,MUMBAI,2,Phone,Electronics,15000.0,5,75000.0,cancelled,mobile,2026-03-15T11:28:30.006Z,2026-03-15T11:28:11.880Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-59995,172,Rachit Mammen,DELHI,2,Phone,Electronics,15000.0,4,60000.0,cancelled,app,2026-03-15T11:28:30.006Z,2026-03-15T11:28:16.028Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-18813,391,Samuel Anne,MUMBAI,1,Laptop,Electronics,45000.0,3,135000.0,confirmed,app,2026-03-15T11:28:30.006Z,2026-03-15T11:28:20.305Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-11211,206,Advika Hari,DELHI,8,Desk,Furniture,8000.0,3,24000.0,placed,mobile,2026-03-15T11:28:30.006Z,2026-03-15T11:28:24.476Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-69817,108,Ekbal Pal,DELHI,8,Desk,Furniture,8000.0,5,40000.0,delivered,mobile,2026-03-15T11:28:30.006Z,2026-03-15T11:28:28.635Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-21002,254,Faris Singh,MUMBAI,5,Rice 5kg,Grocery,350.0,1,350.0,delivered,mobile,2026-03-15T11:15:00.010Z,2026-03-15T11:14:29.901Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-46357,66,Frado Memon,BENGALURU,5,Rice 5kg,Grocery,350.0,3,1050.0,delivered,app,2026-03-15T11:15:00.010Z,2026-03-15T11:14:34.049Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-28575,135,Qarin Rege,PUNE,2,Phone,Electronics,15000.0,4,60000.0,shipped,app,2026-03-15T11:15:00.010Z,2026-03-15T11:14:38.214Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-40587,377,Jeet Chaudry,PUNE,6,Coffee,Grocery,450.0,4,1800.0,delivered,web,2026-03-15T11:15:00.010Z,2026-03-15T11:14:42.362Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-14548,367,Riya Sahota,HYDERABAD,4,Jeans,Clothing,1499.0,2,2998.0,delivered,web,2026-03-15T11:15:00.010Z,2026-03-15T11:14:46.520Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-80411,353,Zayyan Parmer,CHENNAI,4,Jeans,Clothing,1499.0,5,7495.0,confirmed,web,2026-03-15T11:15:00.010Z,2026-03-15T11:14:50.835Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-44795,413,Chatura Rout,MUMBAI,7,Chair,Furniture,4500.0,3,13500.0,confirmed,web,2026-03-15T11:15:00.010Z,2026-03-15T11:14:54.998Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-95654,44,Janaki Raval,PUNE,5,Rice 5kg,Grocery,350.0,2,700.0,shipped,web,2026-03-15T11:15:00.010Z,2026-03-15T11:14:59.130Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-92531,412,Shivansh Chopra,PUNE,4,Jeans,Clothing,1499.0,3,4497.0,shipped,app,2026-03-15T11:17:30.006Z,2026-03-15T11:16:59.525Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-56455,426,Bina Kaur,BENGALURU,3,T-Shirt,Clothing,599.0,5,2995.0,delivered,web,2026-03-15T11:17:30.006Z,2026-03-15T11:17:03.689Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-23691,409,Akshay Karpe,MUMBAI,4,Jeans,Clothing,1499.0,4,5996.0,confirmed,mobile,2026-03-15T11:17:30.006Z,2026-03-15T11:17:07.852Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-48140,62,Irya Wagle,DELHI,4,Jeans,Clothing,1499.0,2,2998.0,delivered,app,2026-03-15T11:17:30.006Z,2026-03-15T11:17:12.017Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-34055,185,Caleb Khosla,DELHI,1,Laptop,Electronics,45000.0,4,180000.0,cancelled,mobile,2026-03-15T11:17:30.006Z,2026-03-15T11:17:16.149Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-32164,101,Pavani Zacharia,BENGALURU,5,Rice 5kg,Grocery,350.0,4,1400.0,delivered,app,2026-03-15T11:17:30.006Z,2026-03-15T11:17:20.306Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-34373,24,Sai Tandon,MUMBAI,1,Laptop,Electronics,45000.0,3,135000.0,cancelled,web,2026-03-15T11:17:30.006Z,2026-03-15T11:17:24.472Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-17583,40,Libni Mand,BENGALURU,7,Chair,Furniture,4500.0,1,4500.0,confirmed,mobile,2026-03-15T11:17:30.006Z,2026-03-15T11:17:28.742Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-12519,274,Patrick Garde,MUMBAI,8,Desk,Furniture,8000.0,4,32000.0,confirmed,app,2026-03-15T11:10:30.008Z,2026-03-15T11:10:00.008Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-41278,217,Dayita Jani,DELHI,4,Jeans,Clothing,1499.0,3,4497.0,shipped,mobile,2026-03-15T11:10:30.008Z,2026-03-15T11:10:04.146Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-46445,68,Pooja Chhabra,PUNE,8,Desk,Furniture,8000.0,4,32000.0,cancelled,web,2026-03-15T11:10:30.008Z,2026-03-15T11:10:08.288Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-84121,284,Sanaya Tailor,HYDERABAD,4,Jeans,Clothing,1499.0,1,1499.0,shipped,mobile,2026-03-15T11:10:30.008Z,2026-03-15T11:10:12.464Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-58580,378,Rajeshri Modi,MUMBAI,3,T-Shirt,Clothing,599.0,4,2396.0,placed,app,2026-03-15T11:10:30.008Z,2026-03-15T11:10:16.608Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-57092,216,Reyansh Patel,CHENNAI,6,Coffee,Grocery,450.0,4,1800.0,cancelled,app,2026-03-15T11:10:30.008Z,2026-03-15T11:10:20.765Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-31179,103,Ishwar Shroff,PUNE,8,Desk,Furniture,8000.0,1,8000.0,delivered,web,2026-03-15T11:10:30.008Z,2026-03-15T11:10:24.913Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-57087,436,Varsha Mangat,CHENNAI,6,Coffee,Grocery,450.0,5,2250.0,placed,mobile,2026-03-15T11:10:30.008Z,2026-03-15T11:10:29.052Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-72230,162,Vidhi Ramaswamy,HYDERABAD,2,Phone,Electronics,15000.0,3,45000.0,shipped,mobile,2026-03-15T11:32:00.005Z,2026-03-15T11:31:31.952Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-37204,134,Vedhika Sachdeva,MUMBAI,4,Jeans,Clothing,1499.0,4,5996.0,confirmed,web,2026-03-15T11:32:00.005Z,2026-03-15T11:31:36.116Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-83462,195,Laban Bains,MUMBAI,8,Desk,Furniture,8000.0,3,24000.0,delivered,mobile,2026-03-15T11:32:00.005Z,2026-03-15T11:31:40.264Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-64214,215,Krish Pradhan,DELHI,5,Rice 5kg,Grocery,350.0,5,1750.0,confirmed,mobile,2026-03-15T11:32:00.005Z,2026-03-15T11:31:44.418Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-43761,428,Harini Ganguly,HYDERABAD,2,Phone,Electronics,15000.0,1,15000.0,shipped,mobile,2026-03-15T11:32:00.005Z,2026-03-15T11:31:48.568Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-93335,341,Peter Loyal,BENGALURU,8,Desk,Furniture,8000.0,3,24000.0,confirmed,web,2026-03-15T11:32:00.005Z,2026-03-15T11:31:52.730Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-87035,49,Qasim Chaudhuri,BENGALURU,6,Coffee,Grocery,450.0,5,2250.0,placed,app,2026-03-15T11:32:00.005Z,2026-03-15T11:31:56.892Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-92012,125,Lakshmi Sengupta,CHENNAI,3,T-Shirt,Clothing,599.0,4,2396.0,cancelled,mobile,2026-03-15T11:11:30.006Z,2026-03-15T11:11:00.143Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-71546,31,Abhimanyu Handa,DELHI,6,Coffee,Grocery,450.0,3,1350.0,placed,app,2026-03-15T11:11:30.006Z,2026-03-15T11:11:04.311Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-64819,100,Tripti Vig,BENGALURU,4,Jeans,Clothing,1499.0,2,2998.0,confirmed,web,2026-03-15T11:11:30.006Z,2026-03-15T11:11:08.487Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-82644,275,Dhruv Sengupta,HYDERABAD,1,Laptop,Electronics,45000.0,2,90000.0,delivered,web,2026-03-15T11:11:30.006Z,2026-03-15T11:11:12.632Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-29317,134,Teerth Palan,MUMBAI,3,T-Shirt,Clothing,599.0,4,2396.0,shipped,web,2026-03-15T11:11:30.006Z,2026-03-15T11:11:16.799Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-79415,301,Gopal Dugar,MUMBAI,4,Jeans,Clothing,1499.0,3,4497.0,confirmed,mobile,2026-03-15T11:11:30.006Z,2026-03-15T11:11:20.940Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-71317,38,Irya Comar,CHENNAI,3,T-Shirt,Clothing,599.0,3,1797.0,delivered,web,2026-03-15T11:11:30.006Z,2026-03-15T11:11:25.086Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-47425,157,Mekhala Prashad,BENGALURU,6,Coffee,Grocery,450.0,3,1350.0,confirmed,web,2026-03-15T11:11:30.006Z,2026-03-15T11:11:29.233Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-24141,248,Hitesh Gaba,HYDERABAD,7,Chair,Furniture,4500.0,5,22500.0,delivered,web,2026-03-15T11:08:30.006Z,2026-03-15T11:08:01.613Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-27690,268,Sanaya Gulati,CHENNAI,5,Rice 5kg,Grocery,350.0,5,1750.0,shipped,app,2026-03-15T11:08:30.006Z,2026-03-15T11:08:05.778Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
